ID,Tag,Reputation,Answers,Username,Views,Upvotes
389194,j,80.0,1.0,87269,17485.0,2.0
50779,i,5852.0,3.0,42899,27547.0,552.0
276773,i,171.0,2.0,157153,9552.0,21.0
117336,h,1843.0,2.0,50982,6694.0,11.0
199835,j,177.0,4.0,117312,2427.0,11.0
365333,s,22.0,3.0,167275,8743.0,1.0
30513,j,6108.0,5.0,83470,4961.0,32.0
171422,c,8749.0,1.0,98818,37967.0,308.0
100401,s,25645.0,1.0,175649,3494.0,78.0
422958,o,147.0,2.0,3346,12386.0,34.0
305359,j,110.0,3.0,44439,3531.0,5.0
2215,i,604.0,3.0,8179,14693.0,90.0
90897,s,4185.0,4.0,88886,17584.0,102.0
24059,j,655.0,2.0,77516,9928.0,38.0
177973,p,167.0,5.0,86997,5062.0,5.0
368976,j,546.0,5.0,123832,272360.0,147.0
393857,i,3659.0,4.0,71333,1444.0,8.0
374852,p,167.0,4.0,66983,18169.0,67.0
428488,p,74.0,1.0,23403,1712.0,42.0
339816,s,4067.0,4.0,19398,115.0,7.0
295909,h,2507.0,1.0,78139,2599.0,10.0
287546,s,277.0,5.0,20542,78120.0,26.0
315747,s,3898.0,4.0,70506,4479.0,23.0
83284,p,54.0,1.0,33580,5966.0,8.0
102018,c,13.0,2.0,6697,233.0,1.0
319281,p,90.0,1.0,130217,1484.0,2.0
452936,c,10132.0,6.0,94411,17452.0,78.0
239685,o,450.0,2.0,105595,4322.0,4.0
136728,j,22149.0,7.0,104028,28068.0,948.0
8319,i,3776.0,6.0,60437,35962.0,174.0
37277,p,927.0,6.0,104577,13680.0,43.0
431324,c,439.0,5.0,136161,1259.0,21.0
385549,a,224.0,4.0,155700,1657.0,3.0
429050,s,1082.0,7.0,79255,11038.0,35.0
31228,i,15572.0,3.0,87857,10066.0,131.0
1712,c,4266.0,6.0,135556,856.0,6.0
454445,o,6688.0,5.0,92522,2314.0,15.0
213207,s,2049.0,5.0,116957,158511.0,306.0
299904,o,337.0,1.0,170930,5657.0,3.0
425154,h,22031.0,8.0,12440,42885.0,1167.0
245767,p,11985.0,5.0,41953,3335.0,28.0
254657,p,1270.0,10.0,121874,32823.0,36.0
268512,x,93.0,2.0,106066,37163.0,7.0
180207,j,62.0,1.0,96354,74.0,5.0
65206,i,57778.0,6.0,86618,12445.0,823.0
331535,j,1.0,1.0,146454,6811.0,0.0
238103,h,33005.0,4.0,64255,1630.0,63.0
371478,c,49281.0,2.0,98258,652.0,63.0
128795,p,28.0,2.0,102202,55498.0,3.0
134219,x,363.0,2.0,148615,946.0,12.0
447556,i,3031.0,4.0,17970,2326.0,15.0
427690,j,21156.0,8.0,14337,47869.0,1037.0
203037,j,1335.0,22.0,122284,280241.0,796.0
438659,j,5843.0,2.0,55210,31115.0,158.0
218183,p,0.0,1.0,158350,3374.0,9.0
290419,j,61.0,3.0,116693,10834.0,95.0
48489,j,12429.0,4.0,48395,17778.0,155.0
214376,c,8466.0,13.0,150896,13254.0,194.0
365268,j,1471.0,6.0,39075,225295.0,255.0
450559,p,49.0,1.0,31355,337.0,7.0
464654,j,1048.0,3.0,137360,46316.0,58.0
269248,h,0.0,5.0,23223,3814.0,20.0
62822,o,277.0,6.0,142232,35636.0,11.0
284762,s,2580.0,3.0,54028,230.0,4.0
85246,c,1321.0,6.0,8946,7221.0,32.0
37250,c,126.0,1.0,25203,324.0,4.0
436356,a,186.0,8.0,162473,13548.0,73.0
443832,c,5262.0,3.0,99415,6633.0,35.0
138690,s,6782.0,2.0,60055,39639.0,172.0
239996,c,106.0,3.0,61999,718.0,3.0
440864,j,4947.0,5.0,67154,59124.0,575.0
56824,j,1021.0,4.0,1314,17631.0,35.0
274102,c,2304.0,3.0,93837,8858.0,21.0
139560,j,9354.0,4.0,71923,49133.0,613.0
159779,i,1485.0,1.0,66912,1439.0,3.0
308110,i,1586.0,5.0,23055,3640.0,12.0
148070,c,757.0,7.0,98151,43564.0,253.0
172331,a,0.0,3.0,154316,35563.0,33.0
246257,p,979.0,1.0,19659,1965.0,1.0
203676,i,4421.0,2.0,105746,3329.0,26.0
328919,p,70.0,2.0,2944,414.0,0.0
356038,a,2591.0,2.0,95381,64543.0,100.0
212610,s,5042.0,1.0,43436,16730.0,192.0
386135,r,87.0,2.0,101006,50070.0,4.0
404169,c,4711.0,9.0,148848,149402.0,614.0
59004,s,742.0,4.0,22193,5987.0,24.0
320216,h,1991.0,1.0,37776,1505.0,10.0
360338,i,11936.0,3.0,100020,5922.0,119.0
236614,a,30512.0,2.0,93544,1506.0,69.0
319259,a,4465.0,1.0,142774,3619.0,53.0
64226,o,1543.0,5.0,76388,28568.0,64.0
220476,i,348.0,1.0,22557,42242.0,21.0
429326,h,1846.0,4.0,5689,43386.0,132.0
239567,j,298.0,2.0,59317,695.0,7.0
256110,c,67.0,2.0,17878,5624.0,19.0
218466,p,2583.0,7.0,28432,8849.0,17.0
418714,a,3601.0,10.0,47799,140894.0,548.0
447442,s,149.0,4.0,32125,38766.0,28.0
258666,r,75462.0,2.0,78320,90.0,9.0
460172,c,2377.0,4.0,38153,25249.0,52.0
82607,r,1440.0,1.0,100047,225.0,2.0
184997,r,2052.0,1.0,57407,15656.0,37.0
152441,c,641.0,2.0,72028,106.0,1.0
119948,o,1707.0,1.0,106886,9351.0,14.0
341292,p,0.0,2.0,7296,2817.0,2.0
200922,c,43524.0,23.0,74853,219450.0,6120.0
77467,j,66.0,2.0,87314,1213.0,2.0
189503,h,623.0,9.0,36640,8998.0,6.0
195906,c,61940.0,11.0,8696,276388.0,24330.0
335117,j,3810.0,3.0,80343,8866.0,28.0
268933,j,455.0,2.0,161529,211035.0,54.0
402299,c,9917.0,2.0,24164,107.0,19.0
80440,i,400.0,13.0,114733,5405.0,6.0
245986,p,5360.0,2.0,137647,635.0,7.0
67102,a,328.0,4.0,120035,10450.0,10.0
381547,p,1496.0,5.0,12378,5045.0,14.0
124223,j,1310.0,4.0,131767,20984.0,58.0
457039,o,1341.0,2.0,138309,5629.0,11.0
217998,h,577.0,1.0,172628,10266.0,12.0
181188,i,184.0,4.0,71235,6218.0,13.0
446727,x,710.0,5.0,124009,50789.0,28.0
48396,c,916.0,5.0,126492,4040.0,52.0
280307,p,546.0,3.0,36913,138041.0,74.0
369852,i,21369.0,3.0,93091,4964.0,178.0
83641,j,1760.0,3.0,172672,1716.0,13.0
426474,a,14249.0,3.0,127453,18448.0,279.0
226988,r,35220.0,4.0,40685,10315.0,439.0
341095,a,142.0,2.0,138638,28102.0,14.0
91674,a,489.0,2.0,81055,939.0,24.0
175996,p,4480.0,15.0,48512,45031.0,223.0
459969,c,85.0,0.0,32061,639.0,1.0
330475,j,41.0,1.0,151681,1538.0,0.0
372815,s,21762.0,1.0,16959,1817.0,47.0
383465,r,21.0,2.0,157638,238.0,11.0
236199,j,2707.0,8.0,69616,23918.0,120.0
344769,h,187.0,1.0,40635,8828.0,4.0
447703,c,395.0,1.0,30804,5023.0,10.0
328602,p,648.0,14.0,168305,64792.0,271.0
328644,o,576.0,4.0,25687,4608.0,18.0
67559,p,130.0,2.0,91620,75311.0,25.0
324376,c,2506.0,3.0,136065,11372.0,50.0
40217,h,89.0,2.0,168408,522.0,3.0
131612,i,1056.0,2.0,1202,5612.0,23.0
91983,r,3962.0,1.0,75652,826.0,11.0
67742,i,2047.0,2.0,73981,4920.0,12.0
88074,c,340.0,1.0,82170,5748.0,35.0
186379,i,988.0,1.0,66770,10285.0,21.0
58699,c,4109.0,7.0,122811,37771.0,166.0
130529,a,2532.0,3.0,168394,12184.0,25.0
452716,j,8602.0,6.0,11588,25848.0,407.0
409242,c,0.0,15.0,105418,267987.0,123.0
276542,c,3319.0,5.0,143108,3573.0,23.0
352401,a,4977.0,2.0,172725,593.0,9.0
137454,i,5648.0,1.0,118019,1077.0,6.0
341176,j,992.0,2.0,13445,280.0,0.0
462920,o,3040.0,1.0,83888,24074.0,135.0
370971,a,314.0,4.0,88763,24921.0,13.0
20047,p,880.0,2.0,124106,12829.0,118.0
58817,x,24.0,6.0,157214,8547.0,0.0
118797,s,160.0,6.0,3521,124899.0,35.0
75965,j,836.0,1.0,133832,1646.0,18.0
316850,c,8594.0,1.0,36710,4571.0,52.0
32367,s,23.0,2.0,89043,4590.0,8.0
43681,o,0.0,10.0,167796,28899.0,6.0
334351,p,172.0,1.0,13747,207.0,0.0
76452,i,667.0,1.0,97494,8437.0,7.0
461776,s,16.0,2.0,14691,37338.0,4.0
469511,o,48.0,2.0,102375,8474.0,15.0
307553,c,5400.0,2.0,139443,998.0,11.0
85829,c,1.0,3.0,84395,19968.0,1.0
274795,p,0.0,11.0,171484,262875.0,45.0
36665,c,1940.0,9.0,63078,100391.0,244.0
450744,s,45.0,6.0,142876,1628.0,6.0
290980,j,3300.0,2.0,19379,4416.0,186.0
364565,c,2694.0,4.0,100260,21066.0,84.0
200729,a,9631.0,1.0,72254,209.0,3.0
71126,h,17899.0,2.0,89284,5964.0,202.0
115512,s,43.0,1.0,47593,1183.0,3.0
433080,h,6.0,3.0,166574,229.0,8.0
29525,h,3985.0,5.0,123620,30760.0,130.0
43296,a,11029.0,6.0,23792,13119.0,191.0
38576,j,628.0,1.0,126355,367.0,3.0
357949,h,97.0,1.0,160668,12427.0,3.0
9127,s,568.0,1.0,17878,1327.0,2.0
325773,j,0.0,5.0,160734,37797.0,11.0
383476,i,1040.0,3.0,168288,1678.0,2.0
343127,r,20.0,1.0,2918,2867.0,1.0
220666,i,536.0,2.0,69561,800.0,8.0
89229,o,5342.0,2.0,27494,3407.0,26.0
167653,c,180.0,1.0,21494,34.0,1.0
28502,h,2005.0,1.0,4030,14697.0,37.0
102359,j,13.0,1.0,161007,121.0,3.0
271564,j,897.0,7.0,80314,372632.0,1026.0
46367,s,676.0,3.0,153274,11356.0,6.0
322630,s,23006.0,1.0,25410,2162.0,60.0
371922,c,192.0,3.0,2935,2779.0,16.0
36034,o,1239.0,2.0,65466,4492.0,8.0
293498,p,8704.0,7.0,170365,21585.0,245.0
364291,a,1453.0,5.0,98405,24010.0,52.0
155011,j,9527.0,1.0,71174,6774.0,36.0
3983,o,0.0,2.0,24555,11132.0,11.0
252579,a,105.0,8.0,2017,40757.0,7.0
71282,j,622.0,2.0,108822,10421.0,12.0
15668,h,8111.0,1.0,25869,1539.0,15.0
471162,c,66.0,7.0,53778,33452.0,5.0
250884,r,767.0,3.0,153682,18199.0,30.0
463441,a,38.0,4.0,54986,438.0,4.0
139052,h,0.0,2.0,161463,103.0,2.0
387077,i,33647.0,1.0,45667,1429.0,33.0
361596,s,503.0,3.0,72228,7160.0,11.0
15034,i,2533.0,3.0,15534,6041.0,33.0
437660,j,1724.0,2.0,5229,6298.0,23.0
30343,s,813.0,2.0,125313,4893.0,8.0
439490,j,192233.0,5.0,140721,9947.0,2902.0
194010,p,18481.0,10.0,69126,651944.0,10824.0
98555,a,20183.0,1.0,4118,486.0,22.0
115179,h,2613.0,3.0,86927,16309.0,39.0
28411,j,3341.0,5.0,46113,642.0,7.0
229531,a,1545.0,5.0,15894,20289.0,27.0
186836,j,158.0,1.0,44439,16000.0,14.0
402714,s,32171.0,3.0,46730,1282.0,51.0
285424,a,909.0,1.0,63743,2936.0,11.0
306130,p,566.0,1.0,121656,1219.0,47.0
147260,j,1239.0,4.0,129403,1906.0,4.0
310706,c,3142.0,4.0,59765,39719.0,156.0
150061,a,516.0,3.0,151725,31528.0,86.0
19311,j,2032.0,2.0,107960,6538.0,29.0
71007,p,5347.0,8.0,50051,50393.0,387.0
342146,j,8979.0,1.0,19351,2413.0,45.0
372568,j,642.0,5.0,153259,14672.0,11.0
323938,s,46362.0,1.0,137105,14831.0,866.0
19357,s,311.0,4.0,50465,2100.0,4.0
157561,c,3882.0,5.0,99900,79950.0,344.0
167758,i,7082.0,1.0,52803,895.0,10.0
407317,s,2816.0,1.0,118328,8728.0,27.0
428159,j,1116.0,4.0,11252,12862.0,17.0
302684,j,3595.0,2.0,16968,5922.0,27.0
279672,a,18.0,3.0,7273,33799.0,9.0
312739,c,422.0,8.0,49865,24192.0,18.0
313797,c,95.0,2.0,3304,755.0,1.0
136646,i,602.0,2.0,42857,4558.0,26.0
100545,p,1147.0,3.0,80081,1764.0,6.0
458204,i,1203.0,9.0,95537,199815.0,245.0
181393,s,719.0,2.0,174922,2977.0,10.0
137543,c,1004.0,5.0,123560,29531.0,45.0
171595,c,56.0,1.0,110140,11953.0,5.0
169477,s,572.0,7.0,151722,8207.0,14.0
470894,x,1750.0,3.0,134182,3759.0,7.0
10381,p,119.0,1.0,100043,6235.0,12.0
295623,c,435.0,3.0,106772,4335.0,9.0
196745,i,1017.0,5.0,96247,23600.0,38.0
42235,j,1266.0,1.0,14759,1147.0,24.0
146145,a,3193.0,8.0,119029,4190.0,29.0
40899,c,5697.0,3.0,44117,30320.0,193.0
334823,r,1689.0,1.0,109344,1542.0,3.0
178475,i,19593.0,6.0,30383,513.0,17.0
104001,o,2021.0,3.0,101033,4516.0,17.0
225283,c,1028.0,1.0,67488,6216.0,22.0
70230,j,0.0,7.0,98176,239655.0,2.0
343108,c,1693.0,1.0,139273,7851.0,13.0
143971,c,130.0,7.0,7363,15046.0,16.0
397817,j,1684.0,4.0,20100,16573.0,40.0
155796,j,8664.0,3.0,67630,28215.0,293.0
306078,j,38.0,3.0,158446,14208.0,6.0
198025,h,13321.0,5.0,43713,6586.0,75.0
72486,j,18.0,4.0,136848,6370.0,4.0
291374,i,306.0,9.0,45704,98484.0,24.0
249673,a,728.0,10.0,62095,64901.0,57.0
49096,r,281.0,2.0,54199,76538.0,30.0
294935,a,1796.0,6.0,103979,2611.0,7.0
100524,r,837.0,3.0,63761,2733.0,8.0
69242,h,23196.0,2.0,149898,24280.0,1024.0
423398,p,12522.0,1.0,109801,23569.0,362.0
242536,p,160.0,2.0,146200,4111.0,27.0
67923,a,266.0,8.0,105204,36684.0,47.0
156661,c,21225.0,3.0,77643,22658.0,415.0
228103,j,680.0,6.0,128637,26968.0,372.0
92765,i,7547.0,2.0,141370,19048.0,719.0
185939,h,110.0,1.0,149828,15477.0,0.0
406553,a,383.0,11.0,71732,78885.0,166.0
145565,p,332.0,6.0,150097,64636.0,19.0
263784,j,89433.0,6.0,13600,1369.0,78.0
378055,h,2525.0,3.0,169700,18313.0,56.0
458229,h,308.0,15.0,117329,72851.0,24.0
198336,a,323.0,5.0,99917,14231.0,9.0
414033,c,1907.0,3.0,40648,1826.0,4.0
428956,c,1764.0,1.0,38547,9852.0,15.0
212816,c,4458.0,11.0,81649,52402.0,250.0
310689,c,1486.0,5.0,45704,18263.0,45.0
171445,a,13965.0,6.0,130988,1239984.0,21777.0
130289,a,14973.0,2.0,55163,21881.0,446.0
373128,i,822.0,1.0,66576,595.0,4.0
281677,j,44.0,1.0,27057,318.0,3.0
44990,c,4763.0,4.0,129473,14859.0,72.0
159909,p,47218.0,8.0,138643,13931.0,588.0
470034,j,634.0,1.0,77330,6911.0,6.0
38606,h,25862.0,5.0,5414,1062.0,30.0
9612,i,3.0,2.0,20733,163.0,0.0
438229,p,1401.0,1.0,4118,29303.0,68.0
129219,i,19362.0,3.0,122523,3520.0,92.0
303156,c,4091.0,6.0,127998,357606.0,2167.0
59681,a,1929.0,1.0,36332,9372.0,27.0
191828,a,79.0,1.0,13453,1468.0,4.0
178928,j,4473.0,3.0,50795,29497.0,172.0
114929,c,57914.0,5.0,63016,37400.0,1694.0
38978,c,3008.0,4.0,20017,26681.0,134.0
199959,s,80.0,2.0,38662,25176.0,14.0
61338,p,5020.0,1.0,11281,590.0,3.0
263785,p,18659.0,2.0,148776,35770.0,734.0
120042,a,0.0,4.0,113778,33810.0,20.0
386391,r,9748.0,6.0,84662,10948.0,126.0
73906,h,26.0,2.0,83888,67.0,1.0
144418,p,19168.0,16.0,105256,1291100.0,34127.0
396456,c,3953.0,2.0,97088,2951.0,19.0
104140,s,6214.0,2.0,87966,5077.0,27.0
26532,i,226.0,11.0,49858,31399.0,36.0
96439,h,1040.0,1.0,30825,536.0,3.0
325742,a,859.0,3.0,135575,8127.0,11.0
261137,o,1320.0,1.0,90343,387.0,1.0
431708,a,2772.0,7.0,68473,30874.0,69.0
334409,j,3088.0,7.0,80714,35782.0,135.0
24167,c,743.0,4.0,79971,401.0,5.0
183402,i,370.0,2.0,18251,2425.0,9.0
380618,p,1067.0,2.0,85987,10327.0,39.0
370911,j,1320.0,8.0,157356,359196.0,365.0
456262,p,737.0,3.0,91755,13894.0,17.0
429941,r,5665.0,4.0,78202,1548.0,18.0
353335,i,656.0,14.0,171296,73139.0,56.0
438915,j,2056.0,7.0,138181,33896.0,57.0
372338,a,5509.0,20.0,51908,146614.0,984.0
413971,i,410.0,1.0,100176,1060.0,0.0
103294,i,195.0,2.0,105351,4718.0,0.0
313977,c,550.0,2.0,45151,5045.0,8.0
46150,s,625.0,6.0,138205,5117.0,22.0
408608,i,2297.0,3.0,91994,4296.0,10.0
158918,p,6237.0,4.0,171804,26059.0,165.0
29407,j,2248.0,2.0,69240,1447.0,37.0
185250,c,9033.0,6.0,92913,36737.0,418.0
71549,a,2085.0,3.0,135166,26083.0,64.0
279097,j,144.0,1.0,24843,2940.0,27.0
126932,c,57.0,2.0,17884,4493.0,5.0
142059,i,3107.0,6.0,86905,3677.0,20.0
66432,a,2441.0,3.0,174764,4606.0,23.0
26094,s,3.0,1.0,71174,805.0,3.0
12554,c,11203.0,3.0,144460,1284.0,15.0
345712,h,681.0,2.0,35503,2741.0,4.0
62189,i,58.0,1.0,18809,9810.0,11.0
297033,a,1495.0,3.0,144380,106648.0,113.0
423595,r,111.0,1.0,6676,2008.0,7.0
201206,a,3670.0,1.0,33257,2281.0,15.0
154936,r,20396.0,1.0,125666,802.0,24.0
271626,c,55.0,2.0,53488,5148.0,47.0
205481,h,58.0,1.0,120430,2414.0,4.0
38808,p,4020.0,1.0,156504,294.0,5.0
94012,c,0.0,5.0,163209,10722.0,70.0
328617,p,849.0,6.0,95031,17363.0,20.0
19839,p,386.0,1.0,144464,264.0,12.0
2062,a,336.0,6.0,126061,42031.0,67.0
172541,j,15515.0,3.0,111436,5183.0,76.0
145755,i,157.0,1.0,99288,718.0,1.0
232200,p,223.0,7.0,16440,270045.0,116.0
131427,r,121.0,1.0,158320,1538.0,15.0
411832,c,11021.0,5.0,144557,21977.0,337.0
108059,c,16224.0,2.0,49106,9594.0,174.0
249197,j,7380.0,4.0,2859,12163.0,77.0
468457,a,3756.0,11.0,111935,58322.0,337.0
103835,p,2242.0,4.0,89615,6345.0,61.0
457072,c,571.0,11.0,154519,191536.0,109.0
322955,j,8599.0,3.0,116324,83351.0,616.0
322709,c,9398.0,4.0,59362,4062.0,33.0
322495,h,5581.0,3.0,99970,589.0,6.0
133085,c,2427.0,6.0,118513,1976.0,7.0
222836,x,151.0,4.0,142839,7150.0,10.0
226272,j,6452.0,9.0,109929,105507.0,866.0
249463,r,1369.0,1.0,126192,1012.0,8.0
6681,c,18550.0,6.0,45540,17039.0,260.0
373367,p,1584.0,8.0,57463,36505.0,48.0
188919,c,1.0,1.0,124769,1019.0,0.0
422516,i,0.0,3.0,168939,13480.0,48.0
319039,c,31.0,14.0,25375,36707.0,15.0
422598,a,11336.0,4.0,10610,11046.0,63.0
409742,h,3005.0,2.0,152417,867.0,2.0
86815,p,1375.0,1.0,68024,162166.0,144.0
53676,c,1874.0,8.0,45244,15182.0,31.0
459930,p,53.0,5.0,175108,8755.0,16.0
236446,s,1412.0,7.0,62152,1452.0,16.0
133550,s,0.0,7.0,102377,13378.0,7.0
268966,j,2489.0,2.0,149511,1472.0,8.0
425315,p,322.0,3.0,692,8609.0,36.0
415791,a,189.0,2.0,131035,143.0,0.0
301398,i,3380.0,5.0,52304,32301.0,214.0
11888,c,685.0,5.0,40120,2427.0,189.0
428057,c,4089.0,2.0,61716,1855.0,8.0
289464,a,1710.0,4.0,132513,31912.0,59.0
3639,c,13996.0,9.0,6846,2020.0,30.0
133006,a,68.0,5.0,19957,2724.0,0.0
459824,p,0.0,8.0,28068,115261.0,28.0
248560,a,1750.0,4.0,59362,32534.0,57.0
139594,j,23218.0,6.0,69595,40071.0,824.0
392461,s,3425.0,3.0,4118,3852.0,26.0
397838,j,22300.0,5.0,173684,6531.0,76.0
5431,h,2249.0,2.0,76670,15517.0,91.0
12346,j,402.0,1.0,66578,2867.0,7.0
273331,j,7021.0,5.0,19099,10452.0,59.0
67015,c,476.0,2.0,46113,3289.0,3.0
255423,x,238.0,6.0,5354,25543.0,15.0
65467,r,160.0,2.0,2357,972.0,3.0
470224,r,32150.0,2.0,91087,3473.0,132.0
161047,i,348.0,1.0,34257,3648.0,2.0
385702,c,7969.0,2.0,92485,17282.0,224.0
426999,p,743.0,2.0,140431,3661.0,11.0
95667,p,447.0,2.0,31348,3217.0,18.0
338979,c,44.0,3.0,48389,555.0,14.0
248867,o,135.0,1.0,60556,6434.0,2.0
39905,c,622.0,4.0,30349,167171.0,334.0
202606,c,9109.0,1.0,59362,287.0,12.0
402731,c,13588.0,14.0,4118,3586.0,130.0
259549,i,28.0,4.0,59981,13715.0,3.0
303450,o,6639.0,2.0,16946,11877.0,134.0
409179,j,3926.0,2.0,95200,3691.0,8.0
93120,s,911.0,3.0,104392,103041.0,83.0
393488,c,0.0,2.0,170100,3778.0,9.0
144515,a,3398.0,2.0,143750,47243.0,265.0
130304,c,694.0,3.0,43623,40291.0,49.0
219944,j,30079.0,6.0,84592,5421.0,273.0
91329,j,276.0,14.0,158396,26565.0,30.0
21183,p,8025.0,3.0,87798,13998.0,69.0
45135,h,13563.0,5.0,31884,28960.0,374.0
470817,j,9935.0,5.0,52015,23773.0,231.0
60897,a,169.0,3.0,105484,2269.0,1.0
50383,i,34049.0,1.0,64062,8075.0,321.0
287060,j,1194.0,1.0,94185,44881.0,77.0
75175,j,8674.0,6.0,91043,22351.0,157.0
312941,j,10213.0,3.0,22865,13485.0,244.0
328639,a,50.0,4.0,42576,889.0,5.0
363516,c,6269.0,3.0,153147,24497.0,200.0
373891,h,95.0,1.0,97610,53.0,1.0
248814,j,1173.0,1.0,25464,1086.0,9.0
1915,j,4014.0,6.0,15219,32861.0,153.0
393527,i,1455.0,2.0,18426,3717.0,108.0
414003,p,529.0,4.0,103706,6800.0,11.0
266511,j,12051.0,1.0,58117,1099.0,18.0
150198,c,231.0,3.0,100335,332.0,15.0
314837,a,162.0,1.0,158766,8472.0,1.0
282756,j,2432.0,3.0,100707,28989.0,61.0
241838,j,12844.0,1.0,88925,2519.0,38.0
338961,j,3828.0,5.0,88619,16892.0,69.0
185649,p,11345.0,4.0,59019,8147.0,159.0
69168,a,100.0,4.0,90321,6339.0,2.0
106833,p,9345.0,7.0,14828,8396.0,94.0
4714,p,43.0,5.0,163833,9843.0,5.0
149632,i,36.0,6.0,51320,3680.0,13.0
112704,j,2858.0,8.0,174394,78428.0,195.0
340171,a,5514.0,1.0,19006,2965.0,30.0
50063,p,3443.0,2.0,134172,3707.0,16.0
283807,j,257491.0,3.0,38205,1822.0,420.0
349503,a,93269.0,2.0,71012,10681.0,1844.0
9343,a,307.0,5.0,138891,64991.0,224.0
272511,p,13956.0,10.0,7303,17582.0,175.0
3979,x,901.0,1.0,42582,49.0,3.0
171972,j,2099.0,4.0,62821,17525.0,75.0
13932,p,1861.0,5.0,13821,2020.0,9.0
39508,j,749.0,2.0,85917,335.0,2.0
365483,i,237.0,5.0,112728,38075.0,25.0
119417,c,69.0,3.0,54634,41117.0,9.0
192170,i,595.0,2.0,145846,13220.0,11.0
319557,p,1447.0,7.0,152442,41648.0,114.0
93518,s,6.0,1.0,43406,134.0,5.0
450917,h,21343.0,5.0,22929,9761.0,314.0
42067,i,749.0,1.0,84566,1582.0,5.0
30165,x,488.0,3.0,139579,13800.0,13.0
436634,p,10.0,2.0,2494,4701.0,1.0
196814,p,1225.0,4.0,21844,1778.0,167.0
395589,i,796.0,3.0,5045,101369.0,171.0
81180,c,5803.0,3.0,111205,384.0,2.0
11681,s,424.0,3.0,13391,39573.0,24.0
40713,s,545.0,1.0,30588,11568.0,18.0
44531,a,83.0,3.0,171192,16949.0,3.0
366808,s,0.0,4.0,145951,18836.0,3.0
43204,s,24095.0,7.0,45558,15535.0,380.0
63765,i,670.0,3.0,142441,213.0,0.0
340838,h,16.0,2.0,161633,4689.0,1.0
90518,j,4202.0,2.0,73158,6519.0,31.0
281467,s,3431.0,5.0,131827,37360.0,201.0
334117,i,18929.0,3.0,92290,21341.0,450.0
25111,j,733.0,2.0,147554,4740.0,6.0
271154,a,113.0,3.0,144216,206.0,1.0
406267,s,9813.0,3.0,13902,34900.0,350.0
232358,c,21.0,1.0,54717,457.0,5.0
344669,j,38.0,1.0,114149,2649.0,8.0
283903,r,113.0,2.0,166207,1873.0,9.0
60441,j,3671.0,4.0,142584,31859.0,229.0
43607,x,310.0,1.0,77469,3178.0,4.0
446559,j,1701.0,5.0,94165,16869.0,34.0
422995,j,977.0,2.0,77820,12291.0,42.0
80722,i,32209.0,3.0,77441,31351.0,980.0
61041,p,6387.0,2.0,100915,27115.0,152.0
63094,p,552.0,1.0,145458,12604.0,10.0
197271,i,123.0,7.0,98576,10864.0,2.0
325677,c,20357.0,3.0,61465,11821.0,252.0
314288,a,3463.0,2.0,83649,3976.0,19.0
282214,i,3500.0,2.0,62496,2617.0,14.0
453184,p,120.0,1.0,31853,86.0,7.0
17683,c,2772.0,3.0,55359,17367.0,57.0
367110,c,3754.0,1.0,15028,10394.0,91.0
368643,p,449.0,4.0,129764,113661.0,91.0
158955,j,24664.0,3.0,1185,11210.0,275.0
29877,a,1020.0,2.0,146008,44950.0,57.0
85108,x,4530.0,1.0,56936,7091.0,27.0
53699,j,10277.0,5.0,142325,194026.0,1466.0
159949,c,195.0,3.0,81837,5522.0,10.0
132439,j,2180.0,3.0,28594,5373.0,22.0
96170,j,36.0,2.0,118146,9731.0,8.0
333637,j,7558.0,1.0,84608,433.0,6.0
338878,p,8522.0,3.0,18210,12261.0,222.0
435745,c,305.0,1.0,111841,3952.0,8.0
197681,p,3612.0,1.0,95863,47860.0,199.0
332632,c,6233.0,2.0,149836,4285.0,63.0
34801,i,2639.0,6.0,80714,35579.0,125.0
374090,p,52.0,6.0,45704,6511.0,8.0
445781,x,80.0,3.0,41953,4317.0,19.0
48703,c,4389.0,5.0,159043,1999.0,221.0
8081,x,3857.0,3.0,10885,6800.0,55.0
204220,h,387.0,2.0,84112,51167.0,32.0
435735,p,683.0,10.0,47746,215169.0,190.0
184595,j,734.0,2.0,125582,70466.0,72.0
442628,a,801.0,4.0,141240,5624.0,63.0
270750,j,2042.0,1.0,49915,1268.0,10.0
310650,c,8174.0,2.0,54075,811.0,17.0
412569,h,402.0,1.0,94474,2873.0,9.0
367145,j,791.0,4.0,110936,19403.0,29.0
358807,j,1634.0,4.0,47579,32493.0,124.0
33246,i,2524.0,7.0,93885,38985.0,125.0
303642,p,22.0,1.0,19201,301.0,1.0
344073,j,893.0,4.0,172575,29809.0,57.0
97087,p,33458.0,19.0,110357,79745.0,2098.0
143359,c,610.0,7.0,132842,66519.0,37.0
258412,h,478.0,3.0,4614,13010.0,17.0
465145,x,1887.0,1.0,33289,353.0,4.0
262862,c,59089.0,1.0,141247,21236.0,1194.0
230844,c,35.0,2.0,22010,793.0,1.0
66472,c,9607.0,5.0,45959,16062.0,154.0
133615,i,7643.0,4.0,151048,13195.0,160.0
302958,j,642.0,2.0,16251,1330.0,4.0
392624,p,17135.0,2.0,24581,8299.0,207.0
13974,p,397.0,3.0,100750,972.0,7.0
42489,p,152.0,6.0,19969,28814.0,11.0
418453,c,387.0,1.0,50587,15586.0,13.0
49044,j,2708.0,14.0,136897,140779.0,392.0
